VID,Devicetime,Servertime,"HTML Response","XML Response","Last Posttime",Comment
202164,"2021-06-30 09:43:14","2021-06-30 09:43:17",200,"{""data_failed"":[],""message"":""Success""}","2021-06-30 09:43:23","Temp Error (,0)"
202153,"2021-06-30 09:42:54","2021-06-30 09:42:58",200,"{""data_failed"":[],""message"":""Success""}","2021-06-30 09:43:04","Temp Error (,0)"
202012,"2021-07-14 09:44:00","2021-07-14 09:44:02",200,"{""data_failed"":[],""message"":""Success""}","2021-07-14 09:44:12",Update
202413,"2021-06-29 13:25:55","2021-06-29 13:25:59",200,"{""data_failed"":[],""message"":""Success""}","2021-06-29 13:26:14","Temp Error (72,3000)"
202123," Tidak ada data di API"
202909,"2021-07-14 09:46:35","2021-07-14 09:46:40",null,null,null,"Temp Error (72,3000)"
202284,"2021-07-14 09:46:37","2021-07-14 09:46:41",null,null,null,"Temp Error (,0)"
202159,"2021-07-14 09:47:44","2021-07-14 09:47:47",null,null,null,"Temp Error (,0)"
202544," Tidak ada data di API"
202259,"2021-07-14 09:48:29","2021-07-14 09:48:32",null,null,null,"Temp Error (,0)"
202230,"2021-07-14 09:48:56","2021-07-14 09:48:58",null,null,null,"Temp Error (,0)"
202385,"2021-07-14 09:49:57","2021-07-14 09:50:01",null,null,null,"Temp Error (72,3000)"
202135,"2021-07-14 09:50:28","2021-07-14 09:50:30",null,null,null,"Temp Error (,0)"
202216,"2021-07-14 09:23:39","2021-07-14 09:23:41",null,null,null,"Temp Error (,0)"
202360,"2021-07-14 09:51:24","2021-07-14 09:51:27",null,null,null,"Temp Error (72,3000)"
202118,"2021-07-14 09:47:08","2021-07-14 09:47:13",null,null,null,"CPU RESET"
202117,"2021-07-14 09:28:34","2021-07-14 09:28:37",null,null,null,"Temp Error (,0)"
202176,"2021-07-14 09:47:32","2021-07-14 09:47:36",null,null,null,"CPU RESET"
202179,"2021-07-14 09:52:53","2021-07-14 09:52:55",null,null,null,"Temp Error (72,2000)"
202171,"2021-07-14 09:53:10","2021-07-14 09:53:13",null,null,null,"Temp Error (,0)"
202119,"2021-07-14 09:53:59","2021-07-14 09:54:11",null,null,null,"CPU RESET"
202232,"2021-07-14 09:54:17","2021-07-14 09:54:20",null,null,null,"CPU RESET"
202237,"2021-07-14 09:54:35","2021-07-14 09:54:38",null,null,null,"Temp Error (72,3000)"
202158,"2021-07-14 09:54:07","2021-07-14 09:54:09",null,null,null,"Temp Error (,0)"
202377,"2021-07-14 09:55:22","2021-07-14 09:55:26",null,null,null,"Temp Error (72,3000)"
202167,"2021-07-14 09:56:23","2021-07-14 09:56:46",null,null,null,"Temp Error (72,3000)"
202169,"2021-07-14 09:57:26","2021-07-14 09:57:47",null,null,null,"Temp Error (72,3000)"
202162,"2021-07-14 09:41:04","2021-07-14 09:41:06",null,null,null,"CPU RESET"
202406,"2021-07-14 09:58:14","2021-07-14 09:59:01",null,null,null,"Temp Error (72,3000)"
202163,"2021-07-14 09:44:11","2021-07-14 09:44:42",null,null,null,"CPU RESET"
202014," Tidak ada data di API"
202607," Tidak ada data di API"
202066,"2021-07-14 10:01:30","2021-07-14 10:01:33",null,null,null,"Temp Error (72,3000)"
202341,"2021-07-14 09:58:06","2021-07-14 09:58:09",null,null,null,"Temp Error (72,850)"
202185," Tidak ada data di API"
202472," Tidak ada data di API"
202300,"2021-07-14 09:50:12","2021-07-14 09:50:16",null,null,null,"CPU RESET"
202348," Tidak ada data di API"
202122,"2021-07-14 10:06:00","2021-07-14 10:06:02",null,null,null,"Temp Error (,0)"
202293," Tidak ada data di API"
202217," Tidak ada data di API"
202227," Tidak ada data di API"
202195,"2021-07-13 11:59:44","2021-07-13 12:02:18",null,null,null,"Temp Error (72,3000)"
202288," Tidak ada data di API"
202470," Tidak ada data di API"
202034," Tidak ada data di API"
202186," Tidak ada data di API"
202480," Tidak ada data di API"
1047," Tidak ada data di API"
202081," Tidak ada data di API"
202344," Tidak ada data di API"
202107,"2021-07-14 10:06:56","2021-07-14 10:07:11",null,null,null,"Temp Error (72,3000)"
202148," Tidak ada data di API"
202111," Tidak ada data di API"
202589," Tidak ada data di API"
