VID,"2021-08-03 13:01:58","2021-08-03 13:02:30.285","Api null","Api null","Api null","CPU Reset"
202245,"2021-08-03 13:54:17","2021-08-03 13:54:19",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:54:41",Update
202246,"2021-08-03 13:54:05","2021-08-03 13:54:10",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:54:30",Update
202247,"2021-08-03 13:53:52","2021-08-03 13:53:56",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:54:20",Update
202248,"2021-08-03 13:54:45","2021-08-03 13:54:48",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:55:04",Update
202249,"2021-08-03 13:54:23","2021-08-03 13:54:27",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:54:42",Update
202250,"2021-08-03 13:54:26","2021-08-03 13:54:30",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:54:52",Update
202251,"2021-08-03 13:54:32","2021-08-03 13:54:35",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:54:54",Update
202252,"2021-08-03 13:54:20","2021-08-03 13:54:22",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:54:42",Update
202253,"2021-08-03 13:54:46","2021-08-03 13:54:49",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:55:05",Update
202254,"2021-08-03 13:54:43","2021-08-03 13:54:47",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:55:04",Update
202255,"2021-08-03 13:54:28","2021-08-03 13:54:30",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:54:51",Update
202256,"2021-08-03 13:54:33","2021-08-03 13:54:36",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:54:54",Update
202257,"2021-08-03 13:54:48","2021-08-03 13:54:51",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:55:07",Update
202258,"2021-08-03 13:54:18","2021-08-03 13:54:21",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:54:41",Update
202259,"2021-08-03 13:54:46","2021-08-03 13:54:48",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:55:07",Update
202260,"2021-08-03 13:54:31","2021-08-03 13:54:34",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:54:54",Update
202262,"2021-08-03 13:54:06","2021-08-03 13:54:09",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:54:29",Update
202264,"2021-08-03 13:54:23","2021-08-03 13:54:25",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:54:42",Update
202265,"2021-08-03 13:54:07","2021-08-03 13:54:09",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:54:30",Update
202266,"2021-08-03 13:54:47","2021-08-03 13:54:50",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:55:05",Update
202267,"2021-07-05 13:26:31","2021-07-05 13:26:34.649","Api null","Api null","Api null","CPU Reset"
202268,"2021-08-03 13:56:20","2021-08-03 13:56:24",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:56:33",Update
202270,"2021-08-03 13:56:15","2021-08-03 13:56:18",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:56:31",Update
202272,"2021-08-03 13:55:53","2021-08-03 13:56:21",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:56:31",Update
202273,"2021-08-03 13:56:39","2021-08-03 13:56:42",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:57:41",Update
202274,"2021-08-03 11:35:54","2021-08-03 11:35:56",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 11:36:17",Update
202275,"2021-08-03 13:56:51","2021-08-03 13:56:53",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:57:47",Update
202276,"2021-08-03 13:56:39","2021-08-03 13:56:44",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:57:44",Update
202277,"2021-08-03 13:56:16","2021-08-03 13:56:19",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:56:31",Update
202278,"2021-08-03 13:56:44","2021-08-03 13:56:48",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:57:45",Update
202279,"2021-08-03 13:56:36","2021-08-03 13:56:41",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:56:55",Update
202280,"2021-08-03 13:56:41","2021-08-03 13:56:45",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:57:45",Update
202281,"2021-08-03 13:56:19","2021-08-03 13:56:22",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:56:31",Update
202282,"2021-08-03 13:56:05","2021-08-03 13:56:10",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:56:22",Update
202283,"2021-08-03 13:56:43","2021-08-03 13:56:46",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:57:41",Update
202284,"2021-08-03 13:51:40","2021-08-03 13:51:45",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:52:05",Update
202285,"2021-07-31 16:39:29","2021-07-31 16:39:33",200,"{""data_failed"":[],""message"":""Success""}","2021-07-31 16:39:50","CPU Reset"
202286,"2021-08-03 01:15:27","2021-08-03 01:15:30",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 01:15:48",Update
202287,"2021-08-03 13:56:30","2021-08-03 13:56:34",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:56:54",Update
202289,"2021-08-03 13:57:30","2021-08-03 13:57:36",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:58:06",Update
202290,"2021-08-03 13:56:52","2021-08-03 13:56:55",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:57:52",Update
202291,"2021-08-03 13:56:55","2021-08-03 13:56:58",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:57:51",Update
202292,"2021-08-03 13:56:56","2021-08-03 13:56:59",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:57:51",Update
202293,"2021-06-02 16:00:12","2021-06-02 16:00:15.04","Api null","Api null","Api null","Battery Power Low (66,2916) (api null)"
202294,"2021-08-03 13:59:50","2021-08-03 13:59:54",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:06",Update
202295,"2021-08-03 13:59:01","2021-08-03 13:59:06",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:14",Update
202297,"2021-08-03 13:59:12","2021-08-03 13:59:16",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:21",Update
202298,"2021-08-03 13:59:54","2021-08-03 13:59:58",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:17",Update
202299,"2021-08-03 13:59:28","2021-08-03 13:59:32",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:53",Update
202300,"2021-08-03 13:59:32","2021-08-03 13:59:36",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:53",Update
202301,"2021-08-03 13:59:11","2021-08-03 13:59:16",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:23",Update
202302,"2021-08-03 13:59:44","2021-08-03 13:59:48",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:04",Update
202303,"2021-08-03 13:59:06","2021-08-03 13:59:10",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:21",Update
202304,"2021-08-03 13:59:10","2021-08-03 13:59:15",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:22",Update
202307,"2021-08-03 13:59:17","2021-08-03 13:59:21",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:35",Update
202309,"2021-08-03 13:59:18","2021-08-03 13:59:21",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:35",Update
202310,"2021-08-03 13:59:15","2021-08-03 13:59:19",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:34",Update
202311,"2021-08-03 13:59:08","2021-08-03 13:59:13",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:23",Update
202312,"2021-08-03 13:59:39","2021-08-03 13:59:43",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:05",Update
202313,"2021-08-03 13:59:43","2021-08-03 13:59:46",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:06",Update
202315,"2021-08-03 13:59:15","2021-08-03 13:59:19",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:33",Update
202316,"2021-08-03 13:59:06","2021-08-03 13:59:11",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:22",Update
202317,"2021-08-03 13:59:46","2021-08-03 13:59:49",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:08",Update
202318,"2021-08-03 13:59:41","2021-08-03 14:00:00",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:16",Update
202319,"2021-08-03 13:59:03","2021-08-03 13:59:07",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:22",Update
202320,"2021-08-03 13:59:53","2021-08-03 13:59:58",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:18",Update
202321,"2021-08-03 13:59:46","2021-08-03 13:59:51",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:05",Update
202322,"2021-08-03 13:59:13","2021-08-03 13:59:16",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:22",Update
202323,"2021-08-03 13:59:07","2021-08-03 13:59:11",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:21",Update
202324,"2021-08-03 13:57:48","2021-08-03 13:57:52",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:58:19",Update
202325,"2021-08-03 13:49:32","2021-08-03 13:49:34",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:49:55",Update
202326,"2021-08-03 13:59:46","2021-08-03 13:59:50",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:06",Update
202327,"2021-08-03 13:59:50","2021-08-03 13:59:55",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:16",Update
202328,"2021-08-03 13:59:30","2021-08-03 13:59:33",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:57",Update
202329,"2021-08-03 13:59:51","2021-08-03 13:59:57",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:16",Update
202330,"2021-08-03 13:59:27","2021-08-03 13:59:30",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:43",Update
202331,"2021-08-03 13:59:44","2021-08-03 13:59:50",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:08",Update
202332,"2021-08-03 13:59:41","2021-08-03 13:59:45",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:05",Update
202333,"2021-08-03 13:59:38","2021-08-03 13:59:40",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:53",Update
202334,"2021-08-03 13:59:06","2021-08-03 13:59:12",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:21",Update
202335,"2021-08-03 13:59:27","2021-08-03 13:59:30",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:43",Update
202336,"2021-08-03 13:59:21","2021-08-03 13:59:25",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:32",Update
202337,"2021-08-03 13:59:33","2021-08-03 14:00:02",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:18",Update
202338,"2021-08-03 13:59:49","2021-08-03 13:59:53",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:08",Update
202339,"2021-08-03 13:59:42","2021-08-03 13:59:47",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:07",Update
202340,"2021-08-03 13:59:53","2021-08-03 13:59:57",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:18",Update
202341,"2021-08-03 13:59:04","2021-08-03 13:59:07",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:20",Update
202342,"2021-08-03 14:00:00","2021-08-03 14:00:03",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:18",Update
202343,"2021-07-27 10:19:29","2021-07-27 10:19:52",200,"{""data_failed"":[],""message"":""Success""}","2021-07-27 10:21:26","CPU Reset"
202345,"2021-08-03 14:00:28","2021-08-03 14:00:32",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:52",Update
202346,"2021-08-03 14:00:06","2021-08-03 14:00:12",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:29",Update
202347,"2021-08-03 13:59:45","2021-08-03 13:59:48",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:05",Update
202348,"2021-06-05 19:58:48","2021-06-05 20:55:59.451","Api null","Api null","Api null","Battery Power Low (66,5417) (api null)"
202349,"2021-08-03 14:00:27","2021-08-03 14:00:30",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:52",Update
202350,"2021-08-03 14:00:09","2021-08-03 14:00:13",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:29",Update
202351,"2021-08-03 14:00:17","2021-08-03 14:00:32",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:49",Update
202352,"2021-08-03 14:00:44","2021-08-03 14:00:47",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:01:03",Update
202353,"2021-08-03 14:00:11","2021-08-03 14:00:14",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:29",Update
202354,"2021-08-02 07:18:18","2021-08-02 07:19:36",200,"{""data_failed"":[],""message"":""Success""}","2021-08-02 07:19:49","CPU Reset"
202355,"2021-08-03 14:01:01","2021-08-03 14:01:04",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:01:16",Update
202356,"2021-08-03 14:00:26","2021-08-03 14:00:30",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:51",Update
202357,"2021-08-03 14:00:55","2021-08-03 14:00:57",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:01:14",Update
202358,"2021-08-03 14:01:03","2021-08-03 14:01:06",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:01:17",Update
202359,"2021-08-03 14:00:29","2021-08-03 14:00:33",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:00:53",Update
202360,"2021-08-03 14:01:24","2021-08-03 14:01:27",null,null,null,"Temp Error (72,3000)"
202361,"2021-08-03 14:02:00","2021-08-03 14:02:03",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:02:23",Update
202362,"2021-08-03 14:03:02","2021-08-03 14:01:22",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:01:36",Update
202363,"2021-08-03 14:01:35","2021-08-03 14:01:38",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:01:59",Update
202364,"2021-08-03 14:01:32","2021-08-03 14:01:34",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:01:55",Update
202365,"2021-08-03 14:01:35","2021-08-03 14:01:40",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:02:00",Update
202366,"2021-08-03 14:01:57","2021-08-03 14:02:01",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:02:22",Update
202367,"2021-08-03 13:53:36","2021-08-03 13:53:59",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:54:22",Update
202368,"2021-08-02 19:04:27","2021-08-02 19:04:45",200,"{""data_failed"":[],""message"":""Success""}","2021-08-02 19:05:02","CPU Reset"
202369,"2021-08-03 14:01:56","2021-08-03 14:01:59",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:02:21",Update
202370,"2021-08-03 14:01:48","2021-08-03 14:01:51",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:02:10",Update
202371,"2021-08-03 14:01:42","2021-08-03 14:01:46",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:02:09",Update
202372,"2021-08-03 14:01:54","2021-08-03 14:01:59",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:02:18",Update
202373,"2021-08-03 14:01:22","2021-08-03 14:01:26",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:01:34",Update
202374,"2021-08-03 14:01:47","2021-08-03 14:01:51",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:02:10",Update
202375,"2021-08-03 14:02:12","2021-08-03 14:02:17",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:02:30",Update
202376,"2021-08-03 14:01:50","2021-08-03 14:01:54",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:02:10",Update
202377,"2021-08-03 14:02:47","2021-08-03 14:02:52",null,null,null,"Temp Error (72,3000)"
202378,"2021-08-03 14:02:44","2021-08-03 14:02:47",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:03:05",Update
202379,"2021-08-03 14:03:10","2021-08-03 14:03:14",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:03:28",Update
202380,"2021-08-03 14:03:00","2021-08-03 14:03:03",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:03:20",Update
202381,"2021-08-03 14:03:04","2021-08-03 14:03:07",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:03:20",Update
202382,"2021-08-03 14:03:06","2021-08-03 14:03:08",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:03:20",Update
202383,"2021-08-03 14:03:09","2021-08-03 14:03:14",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:03:27",Update
202384,"2021-08-03 13:59:11","2021-08-03 13:59:29",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:59:33",Update
202385,"2021-08-03 14:04:10","2021-08-03 14:04:14",null,null,null,"Temp Error (72,3000)"
202386,"2021-08-03 14:03:46","2021-08-03 14:03:49",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:04:03",Update
202387,"2021-08-03 14:04:19","2021-08-03 14:04:28",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:04:39",Update
202388,"2021-08-03 14:04:24","2021-08-03 14:04:28",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:04:39",Update
202389,"2021-08-03 13:53:16","2021-08-03 13:53:28",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 13:53:35",Update
202390,"2021-08-03 14:04:23","2021-08-03 14:04:26",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:04:39",Update
202391,"2021-08-03 14:03:46","2021-08-03 14:03:50",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:04:03",Update
202392,"2021-08-03 14:03:49","2021-08-03 14:03:52",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:04:14",Update
202393,"2021-08-03 14:04:21","2021-08-03 14:04:24",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:04:39",Update
202394,"2021-08-03 14:04:09","2021-08-03 14:04:12",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:04:26",Update
202395,"2021-08-03 14:04:15","2021-08-03 14:04:19",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:04:36",Update
202397,"2021-08-03 14:03:51","2021-08-03 14:03:56",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:04:16",Update
202398,"2021-08-03 14:04:00","2021-08-03 14:04:02",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:04:18",Update
202399,"2021-08-03 14:03:51","2021-08-03 14:03:54",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:04:16",Update
202400,"2021-08-03 14:03:21","2021-08-03 14:03:26",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:03:39",Update
202401,"2021-08-03 07:22:49","2021-08-03 07:22:53",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 07:23:08",Update
202402,"2021-08-03 14:02:06","2021-08-03 14:02:10",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:02:29",Update
202403,"2021-08-03 14:03:52","2021-08-03 14:03:56",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:04:16",Update
202404,"2021-08-03 14:04:35","2021-08-03 14:04:38",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:04:49",Update
202406,"2021-08-03 13:01:27","2021-08-03 13:01:30",null,null,null,"Temp Error (72,3000)"
202407,"2021-08-03 14:05:29","2021-08-03 14:05:35",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:05:54",Update
202408,"2021-08-03 14:05:40","2021-08-03 14:05:43",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:05:57",Update
202409,"2021-08-03 14:05:42","2021-08-03 14:05:44",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:05:57",Update
202410,"2021-08-03 14:05:18","2021-08-03 14:05:21",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:05:47",Update
202411,"2021-08-03 14:04:54","2021-08-03 14:04:56",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:05:09",Update
202412,"2021-08-03 14:05:12","2021-08-03 14:05:14",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:05:38",Update
202413,"2021-08-03 14:06:08","2021-08-03 14:06:12",null,null,null,"Temp Error (72,3000)"
202414,"2021-08-03 14:05:46","2021-08-03 14:05:49",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:06",Update
202415,"2021-08-03 14:06:17","2021-08-03 14:06:20",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:32",Update
202416,"2021-08-03 14:06:08","2021-08-03 14:06:11",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:29",Update
202417,"2021-08-03 14:05:49","2021-08-03 14:05:52",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:07",Update
202418,"2021-08-03 14:06:02","2021-08-03 14:06:05",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:18",Update
202419,"2021-08-03 14:05:52","2021-08-03 14:05:54",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:08",Update
202420,"2021-08-03 14:06:09","2021-08-03 14:06:11",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:30",Update
202421,"2021-08-03 14:06:31","2021-08-03 14:06:37",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:52",Update
202422,"2021-08-03 14:03:46","2021-08-03 14:03:48",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:04:05",Update
202423,"2021-08-03 14:05:55","2021-08-03 14:05:57",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:09",Update
202424,"2021-08-03 14:05:53","2021-08-03 14:05:55",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:09",Update
202426,"2021-08-03 14:06:11","2021-08-03 14:06:14",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:29",Update
202427,"2021-08-03 14:05:46","2021-08-03 14:05:51",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:07",Update
202429,"2021-08-03 14:06:01","2021-08-03 14:06:08",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:19",Update
202430,"2021-08-03 14:06:42","2021-08-03 14:06:46",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:55",Update
202431,"2021-08-03 14:06:14","2021-08-03 14:06:18",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:29",Update
202432,"2021-08-03 14:06:36","2021-08-03 14:06:39",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:52",Update
202433,"2021-08-03 14:06:27","2021-08-03 14:06:29",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:44",Update
202434,"2021-08-03 14:06:37","2021-08-03 14:06:41",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:54",Update
202435,"2021-08-03 14:05:58","2021-08-03 14:06:02",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:17",Update
202436,"2021-08-03 14:06:00","2021-08-03 14:06:04",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:19",Update
202437,"2021-08-03 14:06:13","2021-08-03 14:06:19",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:29",Update
202438,"2021-08-03 14:06:36","2021-08-03 14:06:43",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:53",Update
202439,"2021-08-03 14:06:10","2021-08-03 14:06:25",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:41",Update
202440,"2021-08-02 10:14:12","2021-08-03 05:00:44",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 05:00:58",Update
202441,"2021-08-03 14:06:07","2021-08-03 14:06:09",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:21",Update
202442,"2021-08-03 14:06:41","2021-08-03 14:06:43",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:53",Update
202443,"2021-08-03 14:06:16","2021-08-03 14:06:23",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:40",Update
202444,"2021-08-03 14:06:09","2021-08-03 14:06:12",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:30",Update
202445,"2021-08-03 14:05:54","2021-08-03 14:06:03",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:17",Update
202446,"2021-08-03 14:06:31","2021-08-03 14:06:37",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:51",Update
202447,"2021-08-03 14:05:58","2021-08-03 14:06:03",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:19",Update
202448,"2021-08-03 14:06:08","2021-08-03 14:06:15",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:28",Update
202449,"2021-08-03 14:06:16","2021-08-03 14:06:20",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:31",Update
202450,"2021-08-03 14:06:33","2021-08-03 14:06:39",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:53",Update
202451,"2021-08-03 14:05:48","2021-08-03 14:05:52",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:08",Update
202452,"2021-08-03 14:06:39","2021-08-03 14:06:43",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:52",Update
202453,"2021-08-03 14:06:44","2021-08-03 14:06:50",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:07:04",Update
202454,"2021-08-03 14:06:20","2021-08-03 14:06:23",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:40",Update
202455,"2021-08-03 14:06:19","2021-08-03 14:06:21",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:30",Update
202456,"2021-08-03 14:05:47","2021-08-03 14:05:49",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:07",Update
202457,"2021-08-03 14:06:33","2021-08-03 14:06:35",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:52",Update
202458,"2021-08-03 14:06:33","2021-08-03 14:06:37",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:52",Update
202459,"2021-08-03 14:06:40","2021-08-03 14:06:44",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:55",Update
202460,"2021-08-03 14:06:25","2021-08-03 14:06:30",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:06:40",Update
202461,"2021-08-02 09:54:17","2021-08-02 09:54:19",200,"{""data_failed"":[],""message"":""Success""}","2021-08-02 09:54:35","CPU Reset"
202462,"2021-08-03 14:06:51","2021-08-03 14:06:58",200,"{""data_failed"":[],""message"":""Success""}","2021-08-03 14:07:07",Update
